0.9178779875		9.620395002
0.9215204827		9.797030162
0.9219544457		10.44215495
0.9221713507		11.51219354
0.9224966125		12.12332463
0.9233092656		12.54950198
0.9233092656		12.78972244
0.9285472524		12.98364356
0.9293546148		13.77451633
0.9302687784		14.13107568
0.9321480569		14.35954386
0.9368564458		15.22042706
0.9438749917		15.88555948
0.9447221814		16.08294127
0.9517352573		16.94424091
0.9594269123		17.91685798
0.9604165763		17.9479971
0.9668505572		19.29688576
0.9754998719		20.29877583
1.001848292		21.42648828
1.002047903		21.62616933
0.9451454914		38.34268379
0.9513148795		38.83356409
0.957183368		40.0949311
0.9652460826		40.33256129
0.9716480844		40.34266848
1.035422619		43.44220183
1.057780696		43.53708649
1.060235823		43.74819196
1.071354283		45.10385904
1.075267409		46.7649559
1.079120012		47.03781245
1.079861102		47.71231916
1.087612063		49.05878718
1.108016245		50.27683065
1.126854028		50.86936799
1.134416149		51.45488898
1.137145549		51.63020628
1.225438697		51.64079298
1.232071427		54.39338655
1.236365642		54.71748075
1.282068641		66.99224507
0.9161331781		2.639753776
0.9171150419		2.884874347
0.9178235124		2.925987013
0.9178779875		2.972036339
0.9189668112		3.018625515
0.9195651146		3.048097767
0.9208691547		3.050065573
0.9213576938		3.104593371
0.9227675764		3.127522982
0.9227675764		3.183237346
0.9237423883		3.188745835
0.9249864864		3.277514302
0.9276852915		3.305525677
0.9276852915		3.326274192
0.9287087811		3.395688443
0.9287087811		3.471152546
0.9334880824		3.484135474
0.9405317645		4.268219769
0.941328848		4.363507763
0.9427619		4.954361715
0.9464142856		5.587673935
0.9132907533		4.713480667
0.9137286249		4.730972416
0.9143850392		5.355249761
0.9161877537		6.412908856
0.9176055798		6.782779666
0.9192388155		9.08652849
0.9232009532		9.10989023
0.9235258524		10.75149292
0.9261209424		11.90155032
0.929569793		13.6848639
0.9301612763		15.81305157
0.9326842981		16.24938768
0.9342911752		16.5303781
0.9347192092		18.31507849
0.9350935782		18.69928608
0.9404254356		19.32566428
0.9420191081		19.76403299
0.9424436323		20.88569127
0.9451454914		21.22372493
0.9701030873		22.26417975
1.087060256		22.45365226
0.9086253353		1.156027681
0.9090654542		1.175542428
0.9122499657		1.238749369
0.9123595782		1.284795704
0.9123595782		1.314952471
0.9123595782		1.344432966
0.9141662868		1.398785187
0.9184225607		1.759829537
0.9256889326		1.864671553
0.925796954		1.933442526
0.9276313923		2.205221077
0.9296773634		2.726627954
0.9297849214		2.738357172
0.93			2.838890628
0.931557835		2.865571496
0.9316651759		3.107700114
0.9421783271		3.205027301
0.9450396817		4.895089376
0.9509994742		4.915068667
0.958853482		5.511125112
0.9739609848		7.436524726
